[2025-01-16 02:21:53] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/shake.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/shake.min.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.min.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.min.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.min.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.min.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/swing.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/swing.min.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/tada.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/tada.min.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/wobble.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/wobble.min.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/zoomIn.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/zoomIn.min.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInDown.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInDown.min.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.min.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.min.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.min.css
[2025-01-16 02:22:01] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/wordpress4/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.js
